Date,Date_Key,Year,Quarter,Month_Number,Month_Name,Year_Month,Week_Number,Day,Day_Name,Is_Weekend
2023-04-10,20230817,2023,Q2,4,April,23-Apr,15,10,Monday,FALSE
2023-04-11,20230331,2023,Q2,4,April,23-Apr,15,11,Tuesday,FALSE
2023-04-12,20230224,2023,Q2,4,April,23-Apr,15,12,Wednesday,FALSE
2023-04-13,20150206,2023,Q2,4,April,23-Apr,15,13,Thursday,FALSE
2023-04-14,20180720,2023,Q2,4,April,23-Apr,15,14,Friday,FALSE
2023-04-15,20240112,2023,Q2,4,April,23-Apr,15,15,Saturday,TRUE
2023-04-16,20200228,2023,Q2,4,April,23-Apr,15,16,Sunday,TRUE
2023-04-17,20170316,2023,Q2,4,April,23-Apr,16,17,Monday,FALSE
2023-04-18,20220401,2023,Q2,4,April,23-Apr,16,18,Tuesday,FALSE
2023-04-19,20241126,2023,Q2,4,April,23-Apr,16,19,Wednesday,FALSE
2023-04-20,20160206,2023,Q2,4,April,23-Apr,16,20,Thursday,FALSE
2023-04-21,20170805,2023,Q2,4,April,23-Apr,16,21,Friday,FALSE
2023-04-22,20161004,2023,Q2,4,April,23-Apr,16,22,Saturday,TRUE
2023-04-23,20201005,2023,Q2,4,April,23-Apr,16,23,Sunday,TRUE
2023-04-24,20150706,2023,Q2,4,April,23-Apr,17,24,Monday,FALSE
2023-04-25,20190815,2023,Q2,4,April,23-Apr,17,25,Tuesday,FALSE
2023-04-26,20240710,2023,Q2,4,April,23-Apr,17,26,Wednesday,FALSE
2023-04-27,20220420,2023,Q2,4,April,23-Apr,17,27,Thursday,FALSE
2023-04-28,20230210,2023,Q2,4,April,23-Apr,17,28,Friday,FALSE
2023-04-29,20210601,2023,Q2,4,April,23-Apr,17,29,Saturday,TRUE
2023-04-30,20231124,2023,Q2,4,April,23-Apr,17,30,Sunday,TRUE
2023-05-01,20190127,2023,Q2,5,May,23-May,18,1,Monday,FALSE
2023-05-02,20160206,2023,Q2,5,May,23-May,18,2,Tuesday,FALSE
2023-05-03,20180915,2023,Q2,5,May,23-May,18,3,Wednesday,FALSE
2023-05-04,20170608,2023,Q2,5,May,23-May,18,4,Thursday,FALSE
2023-05-05,20150706,2023,Q2,5,May,23-May,18,5,Friday,FALSE
2023-05-06,20200626,2023,Q2,5,May,23-May,18,6,Saturday,TRUE
2023-05-07,20220620,2023,Q2,5,May,23-May,18,7,Sunday,TRUE
2023-05-08,20170405,2023,Q2,5,May,23-May,19,8,Monday,FALSE
2023-05-09,20180614,2023,Q2,5,May,23-May,19,9,Tuesday,FALSE
2023-05-10,20150602,2023,Q2,5,May,23-May,19,10,Wednesday,FALSE
2023-05-11,20150420,2023,Q2,5,May,23-May,19,11,Thursday,FALSE
2023-05-12,20191116,2023,Q2,5,May,23-May,19,12,Friday,FALSE
2023-05-13,20210924,2023,Q2,5,May,23-May,19,13,Saturday,TRUE
2023-05-14,20161019,2023,Q2,5,May,23-May,19,14,Sunday,TRUE
2023-05-15,20240822,2023,Q2,5,May,23-May,20,15,Monday,FALSE
2023-05-16,20190608,2023,Q2,5,May,23-May,20,16,Tuesday,FALSE
2023-05-17,20161125,2023,Q2,5,May,23-May,20,17,Wednesday,FALSE
2023-05-18,20241105,2023,Q2,5,May,23-May,20,18,Thursday,FALSE
2023-05-19,20240309,2023,Q2,5,May,23-May,20,19,Friday,FALSE
2023-05-20,20221018,2023,Q2,5,May,23-May,20,20,Saturday,TRUE
2023-05-21,20150516,2023,Q2,5,May,23-May,20,21,Sunday,TRUE
2023-05-22,20230322,2023,Q2,5,May,23-May,21,22,Monday,FALSE
2023-05-23,20180904,2023,Q2,5,May,23-May,21,23,Tuesday,FALSE
2023-05-24,20190416,2023,Q2,5,May,23-May,21,24,Wednesday,FALSE
2023-05-25,20220314,2023,Q2,5,May,23-May,21,25,Thursday,FALSE
2023-05-26,20160729,2023,Q2,5,May,23-May,21,26,Friday,FALSE
2023-05-27,20180807,2023,Q2,5,May,23-May,21,27,Saturday,TRUE
2023-05-28,20160630,2023,Q2,5,May,23-May,21,28,Sunday,TRUE
2023-05-29,20181228,2023,Q2,5,May,23-May,22,29,Monday,FALSE
2023-05-30,20210212,2023,Q2,5,May,23-May,22,30,Tuesday,FALSE
2023-05-31,20240703,2023,Q2,5,May,23-May,22,31,Wednesday,FALSE
2023-06-01,20200808,2023,Q2,6,June,23-Jun,22,1,Thursday,FALSE
2023-06-02,20240926,2023,Q2,6,June,23-Jun,22,2,Friday,FALSE
2023-06-03,20220311,2023,Q2,6,June,23-Jun,22,3,Saturday,TRUE
2023-06-04,20221013,2023,Q2,6,June,23-Jun,22,4,Sunday,TRUE
2023-06-05,20201118,2023,Q2,6,June,23-Jun,23,5,Monday,FALSE
2023-06-06,20221126,2023,Q2,6,June,23-Jun,23,6,Tuesday,FALSE
2023-06-07,20180905,2023,Q2,6,June,23-Jun,23,7,Wednesday,FALSE
2023-06-08,20210624,2023,Q2,6,June,23-Jun,23,8,Thursday,FALSE
2023-06-09,20221031,2023,Q2,6,June,23-Jun,23,9,Friday,FALSE
2023-06-10,20230625,2023,Q2,6,June,23-Jun,23,10,Saturday,TRUE
2023-06-11,20190724,2023,Q2,6,June,23-Jun,23,11,Sunday,TRUE
2023-06-12,20201226,2023,Q2,6,June,23-Jun,24,12,Monday,FALSE
2023-06-13,20210507,2023,Q2,6,June,23-Jun,24,13,Tuesday,FALSE
2023-06-14,20220730,2023,Q2,6,June,23-Jun,24,14,Wednesday,FALSE
2023-06-15,20230620,2023,Q2,6,June,23-Jun,24,15,Thursday,FALSE
2023-06-16,20241119,2023,Q2,6,June,23-Jun,24,16,Friday,FALSE
2023-06-17,20181127,2023,Q2,6,June,23-Jun,24,17,Saturday,TRUE
2023-06-18,20180518,2023,Q2,6,June,23-Jun,24,18,Sunday,TRUE
2023-06-19,20240509,2023,Q2,6,June,23-Jun,25,19,Monday,FALSE
2023-06-20,20211028,2023,Q2,6,June,23-Jun,25,20,Tuesday,FALSE
2023-06-21,20200408,2023,Q2,6,June,23-Jun,25,21,Wednesday,FALSE
2023-06-22,20171203,2023,Q2,6,June,23-Jun,25,22,Thursday,FALSE
2023-06-23,20220414,2023,Q2,6,June,23-Jun,25,23,Friday,FALSE
2023-06-24,20211001,2023,Q2,6,June,23-Jun,25,24,Saturday,TRUE
2023-06-25,20200306,2023,Q2,6,June,23-Jun,25,25,Sunday,TRUE
2023-06-26,20211128,2023,Q2,6,June,23-Jun,26,26,Monday,FALSE
2023-06-27,20170720,2023,Q2,6,June,23-Jun,26,27,Tuesday,FALSE
2023-06-28,20170723,2023,Q2,6,June,23-Jun,26,28,Wednesday,FALSE
2023-06-29,20180925,2023,Q2,6,June,23-Jun,26,29,Thursday,FALSE
2023-06-30,20171013,2023,Q2,6,June,23-Jun,26,30,Friday,FALSE
2023-07-01,20240320,2023,Q3,7,July,23-Jul,26,1,Saturday,TRUE
2023-07-02,20191025,2023,Q3,7,July,23-Jul,26,2,Sunday,TRUE
2023-07-03,20230618,2023,Q3,7,July,23-Jul,27,3,Monday,FALSE
2023-07-04,20201028,2023,Q3,7,July,23-Jul,27,4,Tuesday,FALSE
2023-07-05,20240330,2023,Q3,7,July,23-Jul,27,5,Wednesday,FALSE
2023-07-06,20210509,2023,Q3,7,July,23-Jul,27,6,Thursday,FALSE
2023-07-07,20200316,2023,Q3,7,July,23-Jul,27,7,Friday,FALSE
2023-07-08,20170201,2023,Q3,7,July,23-Jul,27,8,Saturday,TRUE
2023-07-09,20171020,2023,Q3,7,July,23-Jul,27,9,Sunday,TRUE
2023-07-10,20150428,2023,Q3,7,July,23-Jul,28,10,Monday,FALSE
2023-07-11,20180802,2023,Q3,7,July,23-Jul,28,11,Tuesday,FALSE
2023-07-12,20190604,2023,Q3,7,July,23-Jul,28,12,Wednesday,FALSE
2023-07-13,20220119,2023,Q3,7,July,23-Jul,28,13,Thursday,FALSE
2023-07-14,20191122,2023,Q3,7,July,23-Jul,28,14,Friday,FALSE
2023-07-15,20160526,2023,Q3,7,July,23-Jul,28,15,Saturday,TRUE
2023-07-16,20180619,2023,Q3,7,July,23-Jul,28,16,Sunday,TRUE
2023-07-17,20160923,2023,Q3,7,July,23-Jul,29,17,Monday,FALSE
2023-07-18,20210625,2023,Q3,7,July,23-Jul,29,18,Tuesday,FALSE
2023-07-19,20221216,2023,Q3,7,July,23-Jul,29,19,Wednesday,FALSE
2023-07-20,20171015,2023,Q3,7,July,23-Jul,29,20,Thursday,FALSE
2023-07-21,20220421,2023,Q3,7,July,23-Jul,29,21,Friday,FALSE
2023-07-22,20231224,2023,Q3,7,July,23-Jul,29,22,Saturday,TRUE
2023-07-23,20200811,2023,Q3,7,July,23-Jul,29,23,Sunday,TRUE
2023-07-24,20150124,2023,Q3,7,July,23-Jul,30,24,Monday,FALSE
2023-07-25,20210116,2023,Q3,7,July,23-Jul,30,25,Tuesday,FALSE
2023-07-26,20161106,2023,Q3,7,July,23-Jul,30,26,Wednesday,FALSE
2023-07-27,20210502,2023,Q3,7,July,23-Jul,30,27,Thursday,FALSE
2023-07-28,20210326,2023,Q3,7,July,23-Jul,30,28,Friday,FALSE
2023-07-29,20240816,2023,Q3,7,July,23-Jul,30,29,Saturday,TRUE
2023-07-30,20210218,2023,Q3,7,July,23-Jul,30,30,Sunday,TRUE
2023-07-31,20230104,2023,Q3,7,July,23-Jul,31,31,Monday,FALSE
2023-08-01,20221030,2023,Q3,8,August,23-Aug,31,1,Tuesday,FALSE
2023-08-02,20200309,2023,Q3,8,August,23-Aug,31,2,Wednesday,FALSE
2023-08-03,20240131,2023,Q3,8,August,23-Aug,31,3,Thursday,FALSE
2023-08-04,20241003,2023,Q3,8,August,23-Aug,31,4,Friday,FALSE
2023-08-05,20210911,2023,Q3,8,August,23-Aug,31,5,Saturday,TRUE
2023-08-06,20161012,2023,Q3,8,August,23-Aug,31,6,Sunday,TRUE
2023-08-07,20180105,2023,Q3,8,August,23-Aug,32,7,Monday,FALSE
2023-08-08,20151217,2023,Q3,8,August,23-Aug,32,8,Tuesday,FALSE
2023-08-09,20211002,2023,Q3,8,August,23-Aug,32,9,Wednesday,FALSE
2023-08-10,20230319,2023,Q3,8,August,23-Aug,32,10,Thursday,FALSE
2023-08-11,20241115,2023,Q3,8,August,23-Aug,32,11,Friday,FALSE
2023-08-12,20150602,2023,Q3,8,August,23-Aug,32,12,Saturday,TRUE
2023-08-13,20170608,2023,Q3,8,August,23-Aug,32,13,Sunday,TRUE
2023-08-14,20170914,2023,Q3,8,August,23-Aug,33,14,Monday,FALSE
2023-08-15,20231025,2023,Q3,8,August,23-Aug,33,15,Tuesday,FALSE
2023-08-16,20160826,2023,Q3,8,August,23-Aug,33,16,Wednesday,FALSE
2023-08-17,20161102,2023,Q3,8,August,23-Aug,33,17,Thursday,FALSE
2023-08-18,20180314,2023,Q3,8,August,23-Aug,33,18,Friday,FALSE
2023-08-19,20201015,2023,Q3,8,August,23-Aug,33,19,Saturday,TRUE
2023-08-20,20170711,2023,Q3,8,August,23-Aug,33,20,Sunday,TRUE
2023-08-21,20151009,2023,Q3,8,August,23-Aug,34,21,Monday,FALSE
2023-08-22,20170122,2023,Q3,8,August,23-Aug,34,22,Tuesday,FALSE
2023-08-23,20180925,2023,Q3,8,August,23-Aug,34,23,Wednesday,FALSE
2023-08-24,20200630,2023,Q3,8,August,23-Aug,34,24,Thursday,FALSE
2023-08-25,20190702,2023,Q3,8,August,23-Aug,34,25,Friday,FALSE
2023-08-26,20211006,2023,Q3,8,August,23-Aug,34,26,Saturday,TRUE
2023-08-27,20171010,2023,Q3,8,August,23-Aug,34,27,Sunday,TRUE
2023-08-28,20240107,2023,Q3,8,August,23-Aug,35,28,Monday,FALSE
2023-08-29,20210922,2023,Q3,8,August,23-Aug,35,29,Tuesday,FALSE
2023-08-30,20200225,2023,Q3,8,August,23-Aug,35,30,Wednesday,FALSE
2023-08-31,20160122,2023,Q3,8,August,23-Aug,35,31,Thursday,FALSE
2023-09-01,20190717,2023,Q3,9,September,23-Sep,35,1,Friday,FALSE
2023-09-02,20240608,2023,Q3,9,September,23-Sep,35,2,Saturday,TRUE
2023-09-03,20150617,2023,Q3,9,September,23-Sep,35,3,Sunday,TRUE
2023-09-04,20190310,2023,Q3,9,September,23-Sep,36,4,Monday,FALSE
2023-09-05,20230820,2023,Q3,9,September,23-Sep,36,5,Tuesday,FALSE
2023-09-06,20231126,2023,Q3,9,September,23-Sep,36,6,Wednesday,FALSE
2023-09-07,20200515,2023,Q3,9,September,23-Sep,36,7,Thursday,FALSE
2023-09-08,20230214,2023,Q3,9,September,23-Sep,36,8,Friday,FALSE
2023-09-09,20201202,2023,Q3,9,September,23-Sep,36,9,Saturday,TRUE
2023-09-10,20190310,2023,Q3,9,September,23-Sep,36,10,Sunday,TRUE
2023-09-11,20150911,2023,Q3,9,September,23-Sep,37,11,Monday,FALSE
2023-09-12,20171223,2023,Q3,9,September,23-Sep,37,12,Tuesday,FALSE
2023-09-13,20201016,2023,Q3,9,September,23-Sep,37,13,Wednesday,FALSE
2023-09-14,20210416,2023,Q3,9,September,23-Sep,37,14,Thursday,FALSE
2023-09-15,20200226,2023,Q3,9,September,23-Sep,37,15,Friday,FALSE
2023-09-16,20180228,2023,Q3,9,September,23-Sep,37,16,Saturday,TRUE
2023-09-17,20240613,2023,Q3,9,September,23-Sep,37,17,Sunday,TRUE
2023-09-18,20200123,2023,Q3,9,September,23-Sep,38,18,Monday,FALSE
2023-09-19,20240328,2023,Q3,9,September,23-Sep,38,19,Tuesday,FALSE
2023-09-20,20170219,2023,Q3,9,September,23-Sep,38,20,Wednesday,FALSE
2023-09-21,20170520,2023,Q3,9,September,23-Sep,38,21,Thursday,FALSE
2023-09-22,20200524,2023,Q3,9,September,23-Sep,38,22,Friday,FALSE
2023-09-23,20180106,2023,Q3,9,September,23-Sep,38,23,Saturday,TRUE
2023-09-24,20201124,2023,Q3,9,September,23-Sep,38,24,Sunday,TRUE
2023-09-25,20170217,2023,Q3,9,September,23-Sep,39,25,Monday,FALSE
2023-09-26,20160301,2023,Q3,9,September,23-Sep,39,26,Tuesday,FALSE
2023-09-27,20180703,2023,Q3,9,September,23-Sep,39,27,Wednesday,FALSE
2023-09-28,20181213,2023,Q3,9,September,23-Sep,39,28,Thursday,FALSE
2023-09-29,20191204,2023,Q3,9,September,23-Sep,39,29,Friday,FALSE
2023-09-30,20160426,2023,Q3,9,September,23-Sep,39,30,Saturday,TRUE
2023-10-01,20230528,2023,Q4,10,October,23-Oct,39,1,Sunday,TRUE
2023-10-02,20211027,2023,Q4,10,October,23-Oct,40,2,Monday,FALSE
2023-10-03,20240723,2023,Q4,10,October,23-Oct,40,3,Tuesday,FALSE
2023-10-04,20161122,2023,Q4,10,October,23-Oct,40,4,Wednesday,FALSE
2023-10-05,20181123,2023,Q4,10,October,23-Oct,40,5,Thursday,FALSE
2023-10-06,20190329,2023,Q4,10,October,23-Oct,40,6,Friday,FALSE
2023-10-07,20170610,2023,Q4,10,October,23-Oct,40,7,Saturday,TRUE
2023-10-08,20170816,2023,Q4,10,October,23-Oct,40,8,Sunday,TRUE
2023-10-09,20210920,2023,Q4,10,October,23-Oct,41,9,Monday,FALSE
2023-10-10,20161010,2023,Q4,10,October,23-Oct,41,10,Tuesday,FALSE
2023-10-11,20150310,2023,Q4,10,October,23-Oct,41,11,Wednesday,FALSE
2023-10-12,20180417,2023,Q4,10,October,23-Oct,41,12,Thursday,FALSE
2023-10-13,20180504,2023,Q4,10,October,23-Oct,41,13,Friday,FALSE
2023-10-14,20230713,2023,Q4,10,October,23-Oct,41,14,Saturday,TRUE
2023-10-15,20200317,2023,Q4,10,October,23-Oct,41,15,Sunday,TRUE
2023-10-16,20181228,2023,Q4,10,October,23-Oct,42,16,Monday,FALSE
2023-10-17,20240731,2023,Q4,10,October,23-Oct,42,17,Tuesday,FALSE
2023-10-18,20180715,2023,Q4,10,October,23-Oct,42,18,Wednesday,FALSE
2023-10-19,20180911,2023,Q4,10,October,23-Oct,42,19,Thursday,FALSE
2023-10-20,20230409,2023,Q4,10,October,23-Oct,42,20,Friday,FALSE
2023-10-21,20210429,2023,Q4,10,October,23-Oct,42,21,Saturday,TRUE
2023-10-22,20160722,2023,Q4,10,October,23-Oct,42,22,Sunday,TRUE
2023-10-23,20210401,2023,Q4,10,October,23-Oct,43,23,Monday,FALSE
2023-10-24,20200925,2023,Q4,10,October,23-Oct,43,24,Tuesday,FALSE
2023-10-25,20200108,2023,Q4,10,October,23-Oct,43,25,Wednesday,FALSE
2023-10-26,20170324,2023,Q4,10,October,23-Oct,43,26,Thursday,FALSE
2023-10-27,20211026,2023,Q4,10,October,23-Oct,43,27,Friday,FALSE
2023-10-28,20190803,2023,Q4,10,October,23-Oct,43,28,Saturday,TRUE
2023-10-29,20160608,2023,Q4,10,October,23-Oct,43,29,Sunday,TRUE
2023-10-30,20230527,2023,Q4,10,October,23-Oct,44,30,Monday,FALSE
2023-10-31,20240427,2023,Q4,10,October,23-Oct,44,31,Tuesday,FALSE
2023-11-01,20231218,2023,Q4,11,November,23-Nov,44,1,Wednesday,FALSE
2023-11-02,20160727,2023,Q4,11,November,23-Nov,44,2,Thursday,FALSE
2023-11-03,20190306,2023,Q4,11,November,23-Nov,44,3,Friday,FALSE
2023-11-04,20170318,2023,Q4,11,November,23-Nov,44,4,Saturday,TRUE
2023-11-05,20150908,2023,Q4,11,November,23-Nov,44,5,Sunday,TRUE
2023-11-06,20150205,2023,Q4,11,November,23-Nov,45,6,Monday,FALSE
2023-11-07,20160819,2023,Q4,11,November,23-Nov,45,7,Tuesday,FALSE
2023-11-08,20211230,2023,Q4,11,November,23-Nov,45,8,Wednesday,FALSE
2023-11-09,20190606,2023,Q4,11,November,23-Nov,45,9,Thursday,FALSE
2023-11-10,20190212,2023,Q4,11,November,23-Nov,45,10,Friday,FALSE
2023-11-11,20240917,2023,Q4,11,November,23-Nov,45,11,Saturday,TRUE
2023-11-12,20211005,2023,Q4,11,November,23-Nov,45,12,Sunday,TRUE
2023-11-13,20150726,2023,Q4,11,November,23-Nov,46,13,Monday,FALSE
2023-11-14,20150706,2023,Q4,11,November,23-Nov,46,14,Tuesday,FALSE
2023-11-15,20160214,2023,Q4,11,November,23-Nov,46,15,Wednesday,FALSE
2023-11-16,20200719,2023,Q4,11,November,23-Nov,46,16,Thursday,FALSE
2023-11-17,20160527,2023,Q4,11,November,23-Nov,46,17,Friday,FALSE
2023-11-18,20180615,2023,Q4,11,November,23-Nov,46,18,Saturday,TRUE
2023-11-19,20160115,2023,Q4,11,November,23-Nov,46,19,Sunday,TRUE
2023-11-20,20160608,2023,Q4,11,November,23-Nov,47,20,Monday,FALSE
2023-11-21,20210613,2023,Q4,11,November,23-Nov,47,21,Tuesday,FALSE
2023-11-22,20230612,2023,Q4,11,November,23-Nov,47,22,Wednesday,FALSE
2023-11-23,20221210,2023,Q4,11,November,23-Nov,47,23,Thursday,FALSE
2023-11-24,20230806,2023,Q4,11,November,23-Nov,47,24,Friday,FALSE
2023-11-25,20191217,2023,Q4,11,November,23-Nov,47,25,Saturday,TRUE
2023-11-26,20150220,2023,Q4,11,November,23-Nov,47,26,Sunday,TRUE
2023-11-27,20181012,2023,Q4,11,November,23-Nov,48,27,Monday,FALSE
2023-11-28,20170731,2023,Q4,11,November,23-Nov,48,28,Tuesday,FALSE
2023-11-29,20200619,2023,Q4,11,November,23-Nov,48,29,Wednesday,FALSE
2023-11-30,20160430,2023,Q4,11,November,23-Nov,48,30,Thursday,FALSE
2023-12-01,20160912,2023,Q4,12,December,23-Dec,48,1,Friday,FALSE
2023-12-02,20170830,2023,Q4,12,December,23-Dec,48,2,Saturday,TRUE
2023-12-03,20180914,2023,Q4,12,December,23-Dec,48,3,Sunday,TRUE
2023-12-04,20160325,2023,Q4,12,December,23-Dec,49,4,Monday,FALSE
2023-12-05,20150618,2023,Q4,12,December,23-Dec,49,5,Tuesday,FALSE
2023-12-06,20151223,2023,Q4,12,December,23-Dec,49,6,Wednesday,FALSE
2023-12-07,20200111,2023,Q4,12,December,23-Dec,49,7,Thursday,FALSE
2023-12-08,20230102,2023,Q4,12,December,23-Dec,49,8,Friday,FALSE
2023-12-09,20180502,2023,Q4,12,December,23-Dec,49,9,Saturday,TRUE
2023-12-10,20210531,2023,Q4,12,December,23-Dec,49,10,Sunday,TRUE
2023-12-11,20201203,2023,Q4,12,December,23-Dec,50,11,Monday,FALSE
2023-12-12,20150528,2023,Q4,12,December,23-Dec,50,12,Tuesday,FALSE
2023-12-13,20241112,2023,Q4,12,December,23-Dec,50,13,Wednesday,FALSE
2023-12-14,20191105,2023,Q4,12,December,23-Dec,50,14,Thursday,FALSE
2023-12-15,20201110,2023,Q4,12,December,23-Dec,50,15,Friday,FALSE
2023-12-16,20170131,2023,Q4,12,December,23-Dec,50,16,Saturday,TRUE
2023-12-17,20230312,2023,Q4,12,December,23-Dec,50,17,Sunday,TRUE
2023-12-18,20171222,2023,Q4,12,December,23-Dec,51,18,Monday,FALSE
2023-12-19,20210711,2023,Q4,12,December,23-Dec,51,19,Tuesday,FALSE
2023-12-20,20220803,2023,Q4,12,December,23-Dec,51,20,Wednesday,FALSE
2023-12-21,20170104,2023,Q4,12,December,23-Dec,51,21,Thursday,FALSE
2023-12-22,20191124,2023,Q4,12,December,23-Dec,51,22,Friday,FALSE
2023-12-23,20160403,2023,Q4,12,December,23-Dec,51,23,Saturday,TRUE
2023-12-24,20241211,2023,Q4,12,December,23-Dec,51,24,Sunday,TRUE
2023-12-25,20150604,2023,Q4,12,December,23-Dec,52,25,Monday,FALSE
2023-12-26,20220602,2023,Q4,12,December,23-Dec,52,26,Tuesday,FALSE
2023-12-27,20240813,2023,Q4,12,December,23-Dec,52,27,Wednesday,FALSE
2023-12-28,20221221,2023,Q4,12,December,23-Dec,52,28,Thursday,FALSE
2023-12-29,20150813,2023,Q4,12,December,23-Dec,52,29,Friday,FALSE
2023-12-30,20151231,2023,Q4,12,December,23-Dec,52,30,Saturday,TRUE
2023-12-31,20230409,2023,Q4,12,December,23-Dec,52,31,Sunday,TRUE
2024-01-01,20240614,2024,Q1,1,January,24-Jan,1,1,Monday,FALSE
2024-01-02,20170801,2024,Q1,1,January,24-Jan,1,2,Tuesday,FALSE
2024-01-03,20191030,2024,Q1,1,January,24-Jan,1,3,Wednesday,FALSE
2024-01-04,20180103,2024,Q1,1,January,24-Jan,1,4,Thursday,FALSE
2024-01-05,20230720,2024,Q1,1,January,24-Jan,1,5,Friday,FALSE
2024-01-06,20190209,2024,Q1,1,January,24-Jan,1,6,Saturday,TRUE
2024-01-07,20150303,2024,Q1,1,January,24-Jan,1,7,Sunday,TRUE
2024-01-08,20241114,2024,Q1,1,January,24-Jan,2,8,Monday,FALSE
2024-01-09,20221214,2024,Q1,1,January,24-Jan,2,9,Tuesday,FALSE
2024-01-10,20200506,2024,Q1,1,January,24-Jan,2,10,Wednesday,FALSE
2024-01-11,20150129,2024,Q1,1,January,24-Jan,2,11,Thursday,FALSE
2024-01-12,20200910,2024,Q1,1,January,24-Jan,2,12,Friday,FALSE
2024-01-13,20170205,2024,Q1,1,January,24-Jan,2,13,Saturday,TRUE
2024-01-14,20211122,2024,Q1,1,January,24-Jan,2,14,Sunday,TRUE
2024-01-15,20240628,2024,Q1,1,January,24-Jan,3,15,Monday,FALSE
2024-01-16,20150927,2024,Q1,1,January,24-Jan,3,16,Tuesday,FALSE
2024-01-17,20200831,2024,Q1,1,January,24-Jan,3,17,Wednesday,FALSE
2024-01-18,20210309,2024,Q1,1,January,24-Jan,3,18,Thursday,FALSE
2024-01-19,20240425,2024,Q1,1,January,24-Jan,3,19,Friday,FALSE
2024-01-20,20160410,2024,Q1,1,January,24-Jan,3,20,Saturday,TRUE
2024-01-21,20160519,2024,Q1,1,January,24-Jan,3,21,Sunday,TRUE
2024-01-22,20241219,2024,Q1,1,January,24-Jan,4,22,Monday,FALSE
2024-01-23,20160911,2024,Q1,1,January,24-Jan,4,23,Tuesday,FALSE
2024-01-24,20170219,2024,Q1,1,January,24-Jan,4,24,Wednesday,FALSE
2024-01-25,20220114,2024,Q1,1,January,24-Jan,4,25,Thursday,FALSE
2024-01-26,20160526,2024,Q1,1,January,24-Jan,4,26,Friday,FALSE
2024-01-27,20151120,2024,Q1,1,January,24-Jan,4,27,Saturday,TRUE
2024-01-28,20160325,2024,Q1,1,January,24-Jan,4,28,Sunday,TRUE
2024-01-29,20200222,2024,Q1,1,January,24-Jan,5,29,Monday,FALSE
2024-01-30,20220531,2024,Q1,1,January,24-Jan,5,30,Tuesday,FALSE
2024-01-31,20170929,2024,Q1,1,January,24-Jan,5,31,Wednesday,FALSE
2024-02-01,20230527,2024,Q1,2,February,24-Feb,5,1,Thursday,FALSE
2024-02-02,20150615,2024,Q1,2,February,24-Feb,5,2,Friday,FALSE
2024-02-03,20240412,2024,Q1,2,February,24-Feb,5,3,Saturday,TRUE
2024-02-04,20231008,2024,Q1,2,February,24-Feb,5,4,Sunday,TRUE
2024-02-05,20210622,2024,Q1,2,February,24-Feb,6,5,Monday,FALSE
2024-02-06,20230211,2024,Q1,2,February,24-Feb,6,6,Tuesday,FALSE
2024-02-07,20211221,2024,Q1,2,February,24-Feb,6,7,Wednesday,FALSE
2024-02-08,20151125,2024,Q1,2,February,24-Feb,6,8,Thursday,FALSE
2024-02-09,20160518,2024,Q1,2,February,24-Feb,6,9,Friday,FALSE
2024-02-10,20170907,2024,Q1,2,February,24-Feb,6,10,Saturday,TRUE
2024-02-11,20150105,2024,Q1,2,February,24-Feb,6,11,Sunday,TRUE
2024-02-12,20201204,2024,Q1,2,February,24-Feb,7,12,Monday,FALSE
2024-02-13,20210330,2024,Q1,2,February,24-Feb,7,13,Tuesday,FALSE
2024-02-14,20220409,2024,Q1,2,February,24-Feb,7,14,Wednesday,FALSE
2024-02-15,20170321,2024,Q1,2,February,24-Feb,7,15,Thursday,FALSE
2024-02-16,20231014,2024,Q1,2,February,24-Feb,7,16,Friday,FALSE
2024-02-17,20190823,2024,Q1,2,February,24-Feb,7,17,Saturday,TRUE
2024-02-18,20190514,2024,Q1,2,February,24-Feb,7,18,Sunday,TRUE
2024-02-19,20240906,2024,Q1,2,February,24-Feb,8,19,Monday,FALSE
2024-02-20,20210730,2024,Q1,2,February,24-Feb,8,20,Tuesday,FALSE
2024-02-21,20241101,2024,Q1,2,February,24-Feb,8,21,Wednesday,FALSE
2024-02-22,20241017,2024,Q1,2,February,24-Feb,8,22,Thursday,FALSE
2024-02-23,20180630,2024,Q1,2,February,24-Feb,8,23,Friday,FALSE
2024-02-24,20180121,2024,Q1,2,February,24-Feb,8,24,Saturday,TRUE
2024-02-25,20210322,2024,Q1,2,February,24-Feb,8,25,Sunday,TRUE
2024-02-26,20190419,2024,Q1,2,February,24-Feb,9,26,Monday,FALSE
2024-02-27,20190429,2024,Q1,2,February,24-Feb,9,27,Tuesday,FALSE
2024-02-28,20200929,2024,Q1,2,February,24-Feb,9,28,Wednesday,FALSE
2024-02-29,20211217,2024,Q1,2,February,24-Feb,9,29,Thursday,FALSE
2024-03-01,20190524,2024,Q1,3,March,24-Mar,9,1,Friday,FALSE
2024-03-02,20210427,2024,Q1,3,March,24-Mar,9,2,Saturday,TRUE
2024-03-03,20240415,2024,Q1,3,March,24-Mar,9,3,Sunday,TRUE
2024-03-04,20170224,2024,Q1,3,March,24-Mar,10,4,Monday,FALSE
2024-03-05,20240303,2024,Q1,3,March,24-Mar,10,5,Tuesday,FALSE
2024-03-06,20220326,2024,Q1,3,March,24-Mar,10,6,Wednesday,FALSE
2024-03-07,20180428,2024,Q1,3,March,24-Mar,10,7,Thursday,FALSE
